10247119003,"Deep chunkolate","Black triangle kush","Blue dream"
10246399634,"Skywalker","Granddaddy Purp","Blue Dream"
10246287865,"Lemon ","queen","strawberry pebbles "
10246062891,"Sour D","Pineapple Trainwreck","Green Crack"
10244871164,"Indica","Sativa",""
10243585697,"Sour disesl","Strawberry fields","Lemon meringue "
10242393876,"Indica","Hybrid ","Sativa "
10241027129,"Any Indica","",""
10240742122,"Pelham kush","Ba ba kush",""
10240299203,"Not sure what’s in my tincture ","Not sure what’s in my tincture ","Not sure what’s in my tincture "
10239531679,"CBD","THC",""
10238570848,"green revolution tinctures 5:1 CBD:THC (the indica and stativa tinctures are great to mix with this too)","A List Cannabis Club TRUE OG (Indica)","Kind Love - Pure Love (1:1 CBD:THC)"
10238126659,"panama red ","sin mint","gorilla glue"
10236223392,"Strawberry Diesel","Gorilla Glue #4","Harlequin"
10235888421,"green crack","gorilla glue #4","blue dream"
10235780578,"none","",""
10235746652,"dont know the strains","",""
10235638327,"Indica","Sativa",""
10235412173,"1","",""
10234287047,"super lemon haze","star killer","Northern lights haze"
10234227563,"Wappa","Sage 21","Kush 4"
10234127592,"toast Gold","High CBD to THC ratio ","1:01"
10234107777,"Thunderstruck","Gorilla Glue #4","Bubba Fett"
10234061188,"Feel Relaxed Tincture","Bubba Kush vape cartridge","Feel Comfort Tincture"
10233901115,"Boaty McBoatface(CBD Medihaze)","Bakerstreet(Hindu Kush)","Lemonskunk(DNA Genetics)"
10233709696,"Harmony rose","Tsunami trainwreck ",""
10233619569,"Critical mass","blue dreams","El Fuego"
10233496428,"Sin Mint","Cornbread","Sour Diesel"
10233431423,"Sativa","",""
10233407885,"canntrust cbd oil","hydropothicary thc elixer spray","tweed strangelove "
10233370591,"Lemon og","Cosmic glue","Jack herer"
10233153110,"Skywalker Kush","MOB","Blueberry"
10233094381,"Pennywise","Green Crack","White Widow"
10232898612,"Jellybean","White widow","Huckleberry"
10232773585,"Indica","",""
10232561621,"Blue Dream","CBD Punch","Lucky Charm"
10232428512,"Ingrid","Cindy-99","MJ-23"
10232232344,"Indica","",""
10231913670,"CBD","CBD indica hybrid","Indica"
10231842260,"Hindu Kush","MK Ultra","Death Star"
10231678479,"Indica","50/50","Sativa"
10231676273,"Purple kush","Girl guide cookies","Mixture of flower"
10231654493,"Star cookie","Star killer","Chocolate oranges"
10231434152,"Catatonic","White Widow","Harliquin"
10231412715,"Girl Scout cookie","The hog","Wappa"
10231385105,"Cannatonic","Charlottes Web","CBD Blue Shark"
10231285230,"Mango ","Grand daddy purple ","Shiva  skunk"
10231071470,"deisel","king kong","die hard"
10231068611,"White harmony ","Gelato #33","Mag mile "
10231064348,"White Widow ","ACDC","CBD"
10231048727,"Blue Dream","Strawberry Cough","Cherry Pie"
10230820147,"Girl Scout Cookies","Gorilla Glue 4","O G Kush"
10230754508,"CBD oil","THC oil ( received in capsules)","Salves"
10230701658,"OG Kush","N. Lights","Blueberry Haze"
10230669640,"I do not know any strain names","",""
10230598781,"sour diesel","blue dream ","cannatonic"
10230596390,"Blue dream ","Jack herer",""
10230517511,"I don't know ","",""
10230506284,"Indica","Sativa",""
10230431590,"indigo","sativa","mixed"
10230407442,"Indica","Sativa ","Nl1"
10230376575,"Still experimenting ","",""
10230353468,"one to one","indica","pen"
10230334342,"Indica","Hybrid ","Sativa"
10230326071,"sour kush","grandaddy purple","pineapple chunk"
10230315461,"lemon walker","MOB","blue dream "
10230283776,"9lb hammer","1:1 acdc/gsc",""
10230246660,"CBD:THC","INDICA","SATIVA"
10230236662,"Jilly Bean","Sour Diesel ","Lambs Bread"
10230235893,"Cherry Pie","GDP","Durban Poison "
10230234279,"Indica Purple Urkel","Indica Chronic Thunder","Indica Recon"
10230198078,"Blue Dream","Gorilla Glue ","Jack Herrer"
10230167859,"Sativa","Not sure","Not sure"
10230141012,"MOB","Critical Kush","Chem Dawg"
10230112524,"Bubba Kush","",""
10230050316,"Indigo ","CBD","Sativa "
10230014122,"Purple kush","Gorilla glue #4",""
10229975238,"Lemon Squeeze","Albert Walker","Gorilla Glue"
10229963199,"Phoenix Pearls","",""
10229956995,"Og kush","9lb Hammer ","Dream queen"
10229940666,"Not sure","Not sure","Not sure"
10229924394,"?","?","?"
10229917580,"Headband","Moose & Lobsta","Huckleberry Kush"
10229888050,"Jack herer","Nine pound hammer","Skywalker"
10229883527,"Girl Scout cookies ","Jack Herer","Royal Gorilla "
10229839162,"Sour Tsunami","Ringo's Gift",""
10229782200,"Evelyn","Granddaddy Purple","Blueberry "
10229779148,"Strawberry Cheesecake","Gods Lemon Skunk","Pineapple Express"
10229765765,"Diesel","White Widow","Skunk"
10229755208,"Serene","Calm","Soothe"
10229707932,"Granddaddy Purple Gdp Indica. ","Bubba Kush Bk Indica","Northern Lights Nl Indica"
10229706080,"Indica","Tikum Olam",""
10229702272,"Super silver haze","GSC","Honey Bananas "
10229692062,"Harlequin","AC/DC","Durban ?"
10229687684,"Cannatonic","Jack Herer","Lemon cello "
10229685334,"northern lights","blueberry","white rhino"
10229684451,"Dosidos by Culta","Nom Nom","Flo"
10229670320,"Chocolope","Grape God","CBD"
10229666678,"No favorite ","No favorite ","No favorite "
10229649053,"unknown","",""
10229627874,"Indica","S",""
10229623103,"Gg4","Sweet tooth ","Chem"
10229621245,"AC/DC","Pre 98 Bubba Kush","Scout Cookies"
10229607028,"any, really doesn't matter to me which","",""
10229605070,"The Remedy (CBD)","Querkle (Indica dominant)","Blue Power (indica dominant)"
10229595919,"CBD","Indica",""
10229590537,"Pineapple Express","Biscotti Kush","Lemon Haze"
10229570791,"gg","og kush","gsc"
10229561329,"i dont know","indica","hi CBD strains"
10229554391,"INDICA SATIVA HYBRIDS","INDICA","SATIVA "
10229526159,"Indica","Indica hybrid","1-5 CBD ratio"
10229505690,"Harle-Tsu","Island Sweet Skunk","Lime Skunk"
10229505070,"Northern Lights","Purple Kush","White Widow"
10229494406,"Midnight","Stryker","Grand Daddy Purple"
10229491086,"Cornbread","Ace of Spades","Chronic Thunder"
10229490194,"Bhudda","Mountain Berry ","Gorilla Glue "
10229477413,"Kush","Girl Scout Cookie","Gorilla Glue"
10229467101,"AC/DC","GSC",""
10229451801,"lemon skunk","cindy 99","northern lights"
10229451186,"Girl Scout cookies","Gorilla glue ",""
10229449766,"Indica","",""
10229449136,"GDP","1:01","Green Cush "
10229447544,"don't have favorites","",""
10229426798,"Katsu Bubba Kush","Gorilla Glue","Cookie Pebbles"
10229404289,"Lemon skunk ","Lavender","GG"
10229400598,"Un named hybrid cookies","CBD oils","Jack herrer"
10229396846,"Good Medicine","Harle","Tangie"
10229357731,"Ilera Dream","Ilera Shine",NA
10229352625,"Lemon G","Durban Poison","Sherbert"
10229347523,"All","Of","Them"
10229340407,"Sativa","",""
10229334562,"? Use 3/4 CBD to 1/4 THC ","Full THC for high pain","1:1 CBD:THC "
10229334166,"Harlequin","Purple Haze","3rd Gen Red Hair"
10229332529,"Stavia","Hybrid","Cbd"
10229325434,"Not sure","",""
10229324694,"Grape ape ","Blueberry ","Triangle kush"
10229317169,"24K","golden Banana","tangie"
10229310948,"LA Confidential","Durban poison","Chocolope"
10229306258,"Sativa","Kush","No"
10229305110,"ACDC","Doctor CBD","Hash Plant"
10229304615,"I care much more","About cannabinoid and terpenes","Profiles, strain names are not a good indicator of anything I’ve found. "
10229301563,"I don't have a preference","I don't have a preference","I don't have a preference"
10229301530,"Katsu Bubba Kush","Blueberry Cobbler CBD","Sour Kush"
10229300055,"Girl Scout Cookies","Bruce Danner","Blue Dream"
10229291368,"Blue Dream","",""
10226660268,"HYDRO","CHRONIC","KUSH"
10225562804,"Northern Lights","Grand Daddy Purp","Chocolate Oranges"
10223638652,"dunno","",""
10221468980,"Blue dream","3 chems","Blueberry"
10219430081,"Pineapple Express","Bio Diesel","KUSH any type"
10219185284,"Sour diesel","Moonrise","GSC"
10218514481,"Sundae Driver","Blueberry ","GG"
10218215849,"kushberry","grandaddy purple","skywalker kush"
10217868533,"Gorilla Glue","Blueberry","Haze"
10217376832,"Lemon meringue ","Star dawg","Sundae driver"
10214065327,"Sour diesel ","Chocolope","Lemon morangue "
10213102321,"Cheese","Bio Diesel","Guava D"
10212670183,"Swamp Thing","Granddaddy Purple","Sour Sunset"
10211611510,"lemon meringue ","CBD and 1-1 ",""
10211434776,"chem dawg","chem dawg/cheese","sweet tooth"
10211274731,"Bruce Banner","Sour Sunset","Blueberry"
10211143094,"Sour Diesel","God's Gift","Girl Scout Cookies"
10210916402,"Cannatonic","Critical + 2.0","Jack Herrer"
10210882547,"Black Raspberry","Gorilla Glue","Mimosa"
10210751776,"Gg","3 Chem","Chocolate orange"
10210640265,"gg","chocolate oranges","3 chems"
10210561964,"GG","3 chems","Chocolate orange"
10210067913,"Purple Orange","OG Kush","Sour Diesel"
10207891021,"Sour Diesel","Chem Dawg","Hindu Kush"
10207729722,"GC #4","Lemon Meringue ","Mr. Clean"
10206473134,"na","na","na"
10205960203,"Sour Diesel","Vyb Boost","Girl Scout Cookies"
10198838490,"Trainwreck","Lemoncello","White Lotus"
10196676245,"Yeager","Jack Frost","Moonshine Haxe"
10196553108,"Girl scout cookies","Sour diesel","jet fuel"
10196435492,"Blue Dream","Sweet Tooth","Girl Scout Cookies"
10196363510,"Lemon Jeffrey","Jilly Bean","Mimosa"
10194494769,"gg#4","melodious funk x jack","whiterhino x bubba"
10194492829,"MK Ultra","Laura Winslow ","Bubba Kush"
10194311177,"Gorilla glue","Og kush","Purple kush "
10194157007,"Golden Goat","Herijuana","Blueberry"
10193457250,"LSD","Tangerine Kush","Critical Kush"
10193163013,"Dr. Who","Cherrie Pie","Blueberry Kush"
10192995461,"Durban Poison","Medussa","Blackwater"
10192853887,"Jack hearer","Black mambo ","Any haze"
10192572679,"9 Lb Hammer","Grand daddy purple","Girl Scout Cookies"
10192556821,"Skywalker OG ","Gsc ","Obama kush"
10192498772,"critical mass","dancehall","snowdrop"
10192490652,"Citrix","Bruce Banner","Amnesia Haze"
10191915115,"Blue dream","Jack herer ","OG Kush "
10191486164,"Cookies and cream ","Buddas sister ","Kush"
10191237902,"sour tangie","sapphire","mandarin cookies"
10190711176,"dont know","",""
10190392230,"girl scout cookies","headband","purple urkel"
10188835145,"Skunk ","White widow ","Durban poison"
10188601839,"Girl Scout Cookie","Gorilla Glue","Lemon Meringue"
10188478016,"Buddha's Sister","Heavenly Haze","Citrix"
10187571266,"Chem","Blue Dream","Jack"
10187399811,"Blueberry","OG Kush","Any heavy Indica"
10187293378,"White rhino","Fruity pebble","Strawberry cheesecake"
10186789647,"Tardis #9","Skywalker OG","White Rino"
10185410224,"Trainwreck","OG Kush","Chocolate Oranges"
10184855403,"Mob ","Tangie ","G13"
10184422610,"Afghan","Jedi","Girl Scout"
10183761350,"Roadkill skunk","Lemon jeffrey","Bio diesel"
10182871285,"girl scout cookie","gorilla goo","flo og"
10182158425,"Blue dream ","Kush ",""
10180903610,"strawberry","blueberry","lavendar"
10180657381,"blue dream","incense haze","kush"
10180291383,"Northern lights ","GG4","White widow"
10179920502,"Jack Herer","O R Kush","Black Mamba"
10179881172,"Blue dreams","Strawberry haze","Acapulco gold"
10179714310,"candy kush ","gorilla glue 4","purple lamborgini"
10179657355,"Tangerine","Pot of Gold","Jack Frost"
10179433467,"Sour Diesel","Kush","Blue Dream"
10179092808,"Blue Mystiq","Raspberry Cough","Super Silver Haze"
10178952613,"sativa strains","sativa dominant hybrid","sativa/indica 50/50 hybrid"
10178911098,"Grand dad cush","Bruce banner","Blue dream"
10178573973,"pennywise","purple chem","tangerine haze"
10178566386,"N/a","N/a","N/a"
10178504083,"Star pupil","Bruce banner","Grape ape"
10178041862,"?","?","?"
10177087872,"grease monkey #9","chem dog","Star Cookies"
10176933598,"Black Triangle Kush","Buddah's Sister","Cookies and Cream"
10176860687,"Critical mass","Gorrila glue","Double stuff"
10176802981,"Tang Tang Afghani","Lemon Meringue","Cookies and Cream"
10176705221,"gorilla glue 4","lemon jefferies","sour diesel"
10176582087,"Las Vegas Bubba Kush","Girl Scout Cookies","Black Dog"
10176527440,"light saber","grape god","lemon jeffery"
10176321017,"blue dream","train wreck","Black dog"
10176318815,"soulmate","buddha's sister","headband"
10176279610,"dont know","dont track","cant recall"
10176250797,"Sour diesel","Girl scout cookies","Any OG"
10175389238,"Jack any of them","Clementine ",""
10175275460,"sativa","",""
10175028993,"Sweet Tooth","GG #6","Berry Gelato"
10174913763,"Garilla glue","Bio diesel","Black dog"
10174392415,"Night Nurse","French Toast","Bruce Banner"
10174294235,"girl scout cookies","Swamp thing","Flo og"
10174274823,"Mimosa"," Grandaddy Purple ","OG Kush"
10174148051,"Sour Diesel","flo","master kush"
10172671024,"na","na","na"
10171863955,"GSC","LVBK","Dakini Kush"
10171829091,"Not sure yet","See above","See above "
10171530553,"Domnesia","Cambodia","Nigeria"
10170264544,"Sour Diesel","Granddaddy Purple","Sweet Skunk x Jack Heurer"
10170229155,"Do Si Dos","Cannatonic","LA Chocolate"
10170193335,"Bio diesel ","Scooby snacks","Jack frost"
10168795326,"Trainwreck","Sweet Skunk Jack","Killer Queen"
10168741975,"Og","Sour","Kush"
10168703624,"Lemon ","Me clea n",""
10168596483,"Jack Cookies","Big City Lights","Skywalker Kush"
10168553663,"GG4","GSC","Alien Kush"
10168000728,"Cbd 1:1","Any indica","Moonshine haze"
10167813084,"Sweettooth","Facewreck","Fruity pebbles kush"
10167747571,"Sativa","Hybrid","Indica"
10167716036,"Sour Diesel","Haze","Blue Dream"
10167632552,"Cbd","",""
10167417222,"Linguist","Clementine","Buddha's Sister"
10167303076,"Gorilla glue","Master kush",""
10166774106,"Chad Bud","Acapulco Gold","Creeper"
10166738513,"Bruce Banner","Holy Grail 69","Blue Dream"
10166704081,"Gummies ","Smoke","Cream"
10166619682,"CBD/THC 1-1","",""
10166521631,"grapefruit","lemon diesel","Durban Poison"
10166125436,"Whatever is available","",""
10166086781,"home grown","",""
10165633718,"Gg4","Diesel","Pbk"
10164959655,"Flo","Sour Diesel","Lemon Skunk "
10164915493,"Blue Dream","Pineapple Chunk","Tangerine Haze"
10164798083,"Sweet tooth","1:01","Blue dream"
10164556386,"Blue OG","Purple Kush","Gorilla Glue #4"
10163869931,"Northern lights","Pineapple express","Caramelicious"
10163740738,"Acdc","Buddah sister","Master kush"
10163112692,"Sour diesel","Gg #4",""
10162754933,"ACDC","Sugar Black Rose","Critical Kush"
10161752939,"Sweet Tooth","Facewreck","White Rhino x Bubba"
10160356483,"unk","unk","unk"
10160136536,"Gorilla glue","las vegas buba kush","girl scout cookies"
10159689338,"Sour diesel","Buddha’s sister","Grape god"
10159485373,"bask blend","bubbak","lemon jeffrey"
10158853744,"Blue berry","Sour purple desle","White widow"
10158359541,"Strawberry Fields","Black D.O.G.","Grand Daddy Purp "
10157400539,"I never pay attention to names only content","",""
10157258093,"indica","",""
10157075071,"white fire OG ","golden lemons","northern lights"
10156749143,"ACDC","Buddha's Sister","Poet's Walk "
10156731649,"GG4","SweetTooth","Facewreck"
10156543135,"Sacari","Buddha's Sister","Melodious Funk x Jack Herer"
10156521325,"Lemon Jeffery","Og kush","Grape god"
10156516032,"Strawberry Pebbles","Jack Herrer","Blue Dream"
10156505734,"Strawberry Pebbles","Killer Queen","Jack Herrer"
10156466084,"Trainwreck","Jack Pine","Hindu Kush"
10156427369,"Cotton Candy","Durban","Jackhare "
10156164985,"GC","Master Kush","ChemDog"
10154976508,"Blue Dream","Shark Shock","Critical Kush"
10154763373,"face wreak","",""
10154740794,"Train wreck","Strawberry cush","Purple haze "
10153982482,"Moonshine Haze","Cali O","Ghost Train Haze"
10153928489,"Durban Poison","Girl Scout Cookies","Tangie Kush"
10153874491,"1 to 1","Hybrid","Stativa"
10153797292,"Buddha's sister","Sour diesel","Kush"
10153739906,"White Rhino×Bubba","GG 4","Blue Dream"
10153580627,"Tangle ","Mickey Kush","OG Kush"
10153507665,"Sativa","Indica","Hybrid"
10153479989,"Green crack","Sour diesel","Blue dream"
10153403072,"Blue Dream","Star Killer","Platinum Cookies"
10152987696,"Chocolope","Grandaddy purp","GSC"
10152847985,"White Widow","Fruity Indicas","Master Kush"
10152846051,"White Widow Auto","Easy Rider",""
10152780535,"Acdc","Sour tsu x cat kush","3d cbd"
10152754819,"Clemintine","Killer Queen","Gelato"
10152080971,"high thca hybrids","",""
10152074391,"Blue dream","Ghost train","Any sativa"
10151593500,"Buddha's Sister","White Lotus","Purple Jack"
10151592531,"OG Kush","Gorilla Glue","Lemon Haze"
10151540038,"Flo OG","Jack Frost","Bruce Banner"
10151425971,"Face wreck","Gorilla glue","Killer Queen"
10150959951,"OG Cush ","Girl Scout Cookie","Blue OG"
10149612681,"Chemdawg","Sunburn","Tangerine Haze"
10149452852,"Sour Diesel","Citrix","Bubba OG"
10149116440,"Sweet Tooth","White Widow","Girls Scout Cookies"
10148289731,"Gorilla Glue #4","Lemon Jeffrey","Chem Dawg"
10147353916,"Ghost Train Haze","GG #4","Buckeye Purple"
10147285271,"Berry Gelato","Trainwreck","Fire"
10147209030,"Manderian Dreams","GG #4","Lemon Jeffery "
10147172908,"Hashplant","OG 99","Slk x skunk"
10146296373,"Blue dream","Kush","Anything indica"
10146273078,"Chem Dawg","Jack FRost","GG#4"
10146235500,"JACK PINE","Bubba x C99","Durban OG"
10146160169,"Extreme cream","Double tangie banana","Double stuffed"
10146146224,"Jack frost ","Sativas","Gorilla glue "
10146124602,"Flower","",""
10146039671,"Green crack","Sweet skunk","Master kush"
10145906026,"sour D","sativa","high bred"
10145856040,"GG#4","GSC","chocolate oranges "
10145589686,"GG","Sweet tooth","Gelato"
10145567578,"Bruce banner #3","Cannalope haze","Jack herrera"
10145514597,"facewreck ","herijuana","flo og"
10145264898,"White Widow Skunk","Deep Chunkolate","Bruce Banner"
10145094441,"Blue dream","Lemonchello","GG4"
10144788354," Northern Lights","Grand Daddy Purple","Pennywise"
10144768270,"GG#4","Snazzleberry #3","SLK/Jack"
10144588236,"Transdermal patch","Watermelon fruit drops","Iced tea"
10144541871,"Blue Dream","Girl Scout Cookies","Blue Cookies "
10144506582,"pure kush","blue dream",""
10144486255,"GDP","MK Ultra","Lemon Meringue Pie"
10144481063,"Facewreck ","Moonshine haze","Any hybrid "
10144348609,"Poets Walk","Mimosa","Lavendar/?"
10143929046,"Chem Dawg","Bubba Kush","High Times (Tahoe Kush hybrid)"
10143906427,"GG4","Peak","Fade"
10143866911,"Blue Dream","Grape God","Sweet Tooth"
10143785163,"Master Kush","cookie pebbles","Afghani"
10143284849,"Afghan","Skunk","Northern lights"
10143136866,"Blue Dream","Sour Diesel","Berry Gelato"
10143109892,"Moonshine haze","Lemon ice","Gelato"
10143088122,"Schnazzleberry","Killer queen","Clementine "
10143077190,"Jack Pine","Clementine ","Grapefruit x Chem D"
10143056609,"Serious Happiness","GG #4","Chem Dog"
10143041238,"Pot of Gold","Shark Shock","GSC"
10142993231,"Buddha's Sister","Flo","Bruce Banner"
10142966617,"Northern lights ","Gorilla glue","Killer Queen"
10142950045,"Sweet Tooth ","GG#4","Blue Dream"
10142947535,"GG4","GSC","Homegrown kush variety"
10142940938,"Sour Tsunami ","Hurricane","Facewreck"
10142868860,"Girl scout cookie","xj13","Trainwreck"
10142795363,"Kush","GG 4","Sour Tsunami "
10142762492,"maes Cannatonic","Harlequin","Big Bud"
10142756565,"Trainwreck","Gg#4","Facewreck"
10142731921,"Berry gelato","White rhino","Blue dream"
10142718218,"Shark shock","White lotus x jack","Jack pine"
10142712564,"Sativa","Hybrid","Indica"
10142701054,"Sweet tooth","GG#4","Killer queen"
10142699153,"GG#4","Sweet Tooth","Fire OG"
10142697202,"Kush","Haze","CBD-heavy"
10142697139,"Fire OG","Blue Dream","Clementine"
10142691158,"Buddha’s Sister","Citrix",""
10142680604,"N/A","N/A","N/A"
10142645727,"GG#4","Melodious Funk x Jack","Girl Scout Cookies"
10142625629,"Bruce Banner","Sweet tooth","Lee Roy"
10142608773,"Girl scout cookie ","Gorilla glue","Northern lights"
10142605029,"Og kush","Sour  Diesel","Gorilla glue"
10142603713,"CBD","",""
10142603260,"GG#4","Sweet tooth ","Anything purple "
10142601611,"Indica ","Sativa ","Hybrid "
10142600591,"Gorilla Glue #4","Moonshine Haze","Girl Scout cookie"
10142598571,"Tangerine Haze","GG#4","Bruce Banner"
10142594482,"Blue Dream","Facewreck",""
10142594370,"Sour diesel ","blue dreams","Goji og"
10142594072,"Buddha’s Sister ","GSC","Facewreck"
10142453509,"Black dog","Mandrin dream","Lemon jeffery"
10142388213,"Sour diesel","Og kush","Blue dream"
10142214540,"girl scout cookie ","mimosa ","jilly bean "
10142134805,"Tangerine Haze","Hurricane","Jack Pine"
10141275570,"Bruce Banner","GG4","Strawberry Fields"
10141267339,"I don't know","Can't tell much difference","All the same to me"
10140845616,"Nepali temple","Clementine","Killer Queen"
10140183753,"Strawberry cough/// mood enhancer","Train wreck /// pain relief","Grape ape /// sleep aide"
10139120406,"Sweet Tooth","GG4","Flo"
10139061871,"Bruce Banner","Flo","Jack Frost"
10138931674,"Don’t know","",""
10138829296,"Apollo 13 by Brother's Grimm","Franken Berry by Strong Medz","Pakistan Chitral Kush"
